loan_id,customer_id,loan_type,employment_type,region,loan_status,credit_score,loan_amount,outstanding_amount,collateral_value,ltv,missed_payments,dpd,previous_dpd,dpd_change,risk_score,risk_category,ews_alert_level
LN001314,CUST000920,Home,Business Owner,West,Active,673,2102134,1878333.48,2818063,0.7459499663421293,0,0,10,-10,0,Low Risk,Watch
LN001315,CUST005343,Auto,Salaried,South,Delinquent,841,2278485,1012638.86,2041591,1.1160340146483796,1,60,0,60,3,Medium Risk,Warning
LN001316,CUST000006,Education,Business Owner,Central,Active,549,1053703,344798.32,2151064,0.48985199882476765,1,0,0,0,2,Low Risk,Critical
LN001317,CUST007490,Auto,Salaried,Central,Active,519,507683,459172.81,2477954,0.20487991302501984,0,0,0,0,2,Low Risk,Critical
LN001318,CUST000468,Education,Salaried,South,Active,604,525521,430245.73,2763741,0.1901484256303322,1,5,0,5,2,Low Risk,Warning
LN001319,CUST005852,Home,Self-Employed,North,Delinquent,689,1244559,560509.55,1335665,0.9317897826176474,0,60,0,60,2,Low Risk,Warning
LN001320,CUST004171,Home,Self-Employed,South,Active,738,619596,252662.82,1459372,0.42456344235739757,0,0,30,-30,0,Low Risk,Watch
LN001321,CUST000004,Home,Self-Employed,Central,Active,542,1296218,839037.03,2835121,0.4572002394254072,1,0,0,0,2,Low Risk,Critical
LN001322,CUST005967,Auto,Salaried,West,Default,504,1326114,1076907.95,427218,3.104068648792888,0,120,0,120,7,High Risk,Critical
LN001323,CUST000646,Personal,Self-Employed,North,Active,747,166227,32434.17,2473308,0.06720837032832143,3,0,0,0,1,Low Risk,Warning
LN001324,CUST000118,Auto,Self-Employed,Central,Active,565,881555,529770.67,2553976,0.34516964920578735,1,0,0,0,2,Low Risk,Critical
LN001325,CUST002929,Auto,Self-Employed,East,Active,750,2423456,931211.59,2456403,0.9865872985825208,0,0,10,-10,0,Low Risk,Watch
LN001326,CUST005726,Business,Salaried,West,Active,627,1029480,410463.25,1009952,1.0193355723836381,2,0,0,0,2,Low Risk,Warning
LN001327,CUST002552,Business,Business Owner,West,Active,684,2494903,1485983.89,2712768,0.9196890408615849,1,15,0,15,1,Low Risk,Warning
LN001328,CUST006118,Auto,Self-Employed,South,Active,687,114577,103442.16,58399,1.9619685268583367,3,0,90,-90,3,Medium Risk,Critical
LN001329,CUST005043,Education,Salaried,Central,Delinquent,682,87558,54425.37,1123100,0.0779610008013534,0,60,0,60,2,Low Risk,Warning
LN001330,CUST006718,Business,Salaried,Central,Default,570,919152,485031.24,462181,1.9887273600602362,1,90,30,60,7,High Risk,Critical
LN001331,CUST005561,Auto,Business Owner,South,Active,565,805733,536305.97,693014,1.1626503937871384,1,5,30,-25,4,Medium Risk,Critical
LN001332,CUST004290,Personal,Self-Employed,Central,Active,828,286585,81606.83,1817801,0.15765477079174234,4,5,10,-5,2,Low Risk,Warning
LN001333,CUST000847,Education,Salaried,Central,Delinquent,749,1455082,884571.72,308107,4.722651546378368,0,60,0,60,4,Medium Risk,Critical
LN001334,CUST002763,Home,Salaried,West,Active,654,2224474,624707.27,117218,18.977238990598714,2,5,30,-25,4,Medium Risk,Critical
LN001335,CUST005512,Auto,Salaried,North,Active,578,1715833,902331.2,90568,18.94524556134617,1,0,90,-90,4,Medium Risk,Critical
LN001336,CUST007194,Auto,Business Owner,East,Active,518,2492701,1552051.59,916554,2.719644450845231,0,0,0,0,4,Medium Risk,Critical
LN001337,CUST005555,Education,Self-Employed,East,Active,768,1151901,525824.24,648074,1.7774220227936932,1,0,0,0,2,Low Risk,Critical
LN001338,CUST006317,Business,Salaried,North,Active,544,1219511,772690.55,1381059,0.8830259967170121,0,15,0,15,3,Medium Risk,Critical
LN001339,CUST007468,Business,Salaried,East,Active,761,564026,478645.78,211410,2.6679248852939783,1,0,0,0,2,Low Risk,Critical
LN001340,CUST005765,Business,Salaried,North,Default,721,375909,52080.51,1723924,0.21805427617458775,1,90,0,90,3,Medium Risk,Critical
LN001341,CUST006470,Home,Salaried,Central,Active,628,131544,108681.24,1261573,0.10426982822238587,0,5,0,5,2,Low Risk,Warning
LN001342,CUST005530,Education,Self-Employed,South,Active,605,693790,400857.82,2389334,0.29036961764240576,0,0,0,0,1,Low Risk,Warning
LN001343,CUST001142,Education,Self-Employed,Central,Delinquent,750,588336,415815.35,368107,1.5982744147761385,1,30,0,30,4,Medium Risk,Critical
LN001344,CUST006980,Business,Salaried,South,Active,620,1761902,1368857.31,2182470,0.8072972366172273,0,0,90,-90,1,Low Risk,Warning
LN001345,CUST001811,Business,Salaried,North,Active,729,648289,148924.33,2580588,0.2512175519687761,0,0,0,0,0,Low Risk,Watch
LN001346,CUST000724,Personal,Salaried,Central,Active,780,2429641,352251.86,1007139,2.412418742596603,0,0,0,0,2,Low Risk,Critical
LN001347,CUST000225,Personal,Business Owner,North,Active,726,1893072,1049003.81,703718,2.6901002958571474,3,0,0,0,3,Medium Risk,Critical
LN001348,CUST004628,Auto,Business Owner,West,Active,774,1416625,657602.51,2261774,0.6263335770947938,1,0,10,-10,0,Low Risk,Watch
LN001349,CUST004209,Auto,Business Owner,North,Delinquent,637,1862870,1081184.12,1117448,1.667075335944044,2,30,10,20,5,Medium Risk,Critical
LN001350,CUST006284,Education,Salaried,Central,Active,672,563912,442476.43,1523246,0.37020415612448676,4,0,10,-10,1,Low Risk,Warning
LN001351,CUST004655,Education,Business Owner,South,Active,826,1329235,592995.01,2006101,0.6625962501389512,0,0,0,0,0,Low Risk,No Alert
LN001352,CUST002049,Home,Self-Employed,West,Active,770,2347851,1600021.74,724362,3.24126748780306,0,0,30,-30,2,Low Risk,Critical
LN001353,CUST006234,Home,Business Owner,Central,Active,714,147964,68054.06,2367458,0.06249910241279887,1,0,0,0,0,Low Risk,Watch
LN001354,CUST004750,Personal,Salaried,Central,Active,727,379901,280159.89,308240,1.2324844277186608,0,0,0,0,1,Low Risk,Warning
LN001355,CUST004416,Auto,Self-Employed,Central,Active,606,2026019,1824412.96,1954120,1.036793543896997,0,10,30,-20,3,Medium Risk,Warning
LN001356,CUST001574,Personal,Salaried,West,Active,658,2252577,672590.47,886561,2.540803170904202,2,15,0,15,4,Medium Risk,Critical
LN001357,CUST001829,Personal,Self-Employed,Central,Default,635,2153567,336793.6,1268050,1.6983297188596664,1,120,0,120,6,High Risk,Critical
LN001358,CUST001918,Auto,Business Owner,South,Delinquent,750,1454210,738489.84,1529575,0.9507281434385368,1,30,0,30,2,Low Risk,Warning
LN001359,CUST004235,Home,Business Owner,Central,Active,529,586883,271578.08,2993501,0.19605238147573695,0,10,0,10,3,Medium Risk,Critical
LN001360,CUST007679,Auto,Self-Employed,East,Active,597,1677784,503471.16,491989,3.4102063257511857,0,15,60,-45,4,Medium Risk,Critical
LN001361,CUST006989,Business,Self-Employed,North,Active,596,1057493,716516.82,2729689,0.3874042061201844,2,0,0,0,1,Low Risk,Warning
LN001362,CUST002027,Business,Salaried,East,Default,756,2456277,375730.49,70283,34.9483801203705,1,90,90,0,5,Medium Risk,Critical
LN001363,CUST006403,Business,Self-Employed,South,Active,771,500330,312171.47,2318332,0.21581464604724432,2,5,0,5,1,Low Risk,Warning
LN001364,CUST003745,Education,Salaried,South,Active,510,769346,129972.65,753763,1.0206736069560327,0,0,0,0,3,Medium Risk,Critical
LN001365,CUST000902,Home,Self-Employed,North,Active,841,580033,498697.79,1180934,0.4911646205461101,1,0,90,-90,0,Low Risk,Watch
LN001366,CUST004786,Home,Self-Employed,South,Active,667,428617,251011.62,1500021,0.2857406662973385,2,0,30,-30,1,Low Risk,Warning
LN001367,CUST002040,Education,Business Owner,South,Active,710,1278076,737577.48,1874920,0.6816696179036972,3,0,0,0,1,Low Risk,Warning
LN001368,CUST000010,Personal,Business Owner,Central,Active,671,909560,690392.04,48961,18.57723494209677,0,5,0,5,3,Medium Risk,Critical
LN001369,CUST000261,Business,Salaried,North,Active,825,544619,399527.75,1797041,0.30306431517144017,0,0,0,0,0,Low Risk,No Alert
LN001370,CUST006039,Business,Salaried,East,Active,619,1118575,126648.52,709632,1.5762747452200576,1,0,0,0,3,Medium Risk,Critical
LN001371,CUST001674,Personal,Salaried,Central,Active,684,1820712,1562501.04,643661,2.8286815575279536,0,0,30,-30,2,Low Risk,Critical
LN001372,CUST002220,Auto,Self-Employed,Central,Active,538,635524,375028.88,519361,1.2236652347788917,0,0,10,-10,3,Medium Risk,Critical
LN001373,CUST007042,Auto,Self-Employed,East,Active,756,1975190,1601275.86,1456470,1.3561487706578235,2,0,60,-60,2,Low Risk,Critical
LN001374,CUST002061,Home,Salaried,South,Active,778,2192237,1578717.08,1667737,1.3144980293655415,0,0,0,0,2,Low Risk,Critical
LN001375,CUST005288,Education,Self-Employed,West,Active,729,163919,20781.31,836302,0.1960045533790425,2,0,0,0,0,Low Risk,Watch
LN001376,CUST003714,Home,Business Owner,West,Active,614,194030,39367.44,2167708,0.08950928815135618,3,0,0,0,2,Low Risk,Warning
LN001377,CUST001620,Auto,Self-Employed,South,Active,803,854360,216567.81,218622,3.907932413023392,2,0,0,0,2,Low Risk,Critical
LN001378,CUST000321,Personal,Business Owner,Central,Delinquent,590,1480497,588590.34,1540600,0.9609872776840193,0,30,0,30,3,Medium Risk,Warning
LN001379,CUST001343,Home,Salaried,East,Active,808,560274,257471.41,2407359,0.2327338797412434,0,0,0,0,0,Low Risk,No Alert
LN001380,CUST005733,Business,Self-Employed,West,Active,560,765121,553298.21,1686427,0.4536935189012036,2,15,0,15,3,Medium Risk,Critical
LN001381,CUST002377,Business,Salaried,Central,Active,602,1322473,548912.64,1503398,0.879655952715116,1,10,0,10,2,Low Risk,Warning
LN001382,CUST002833,Personal,Business Owner,West,Active,714,367263,295769.63,1107695,0.3315560691345542,2,0,0,0,0,Low Risk,Watch
LN001383,CUST002825,Auto,Salaried,East,Delinquent,601,1372263,702466.92,2514243,0.5457956927790989,0,30,0,30,3,Medium Risk,Warning
LN001384,CUST001995,Business,Business Owner,Central,Active,642,781075,308745.56,2528477,0.3089112536914514,2,5,0,5,2,Low Risk,Warning
LN001385,CUST002959,Business,Business Owner,North,Active,589,256328,202404.57,1124841,0.22787931805472952,0,15,0,15,2,Low Risk,Warning
LN001386,CUST006040,Education,Salaried,Central,Active,617,1961575,440289.09,1871096,1.0483561506197436,2,5,0,5,3,Medium Risk,Warning
LN001387,CUST007718,Home,Business Owner,North,Active,638,2028650,1222756.47,94671,21.42842053004616,1,0,0,0,3,Medium Risk,Critical
LN001388,CUST002039,Auto,Salaried,South,Active,802,2071530,254460.43,1524477,1.3588463453367943,1,0,0,0,2,Low Risk,Critical
LN001389,CUST003491,Home,Salaried,East,Default,739,2056871,1507709.66,2494714,0.8244917052616051,1,120,0,120,3,Medium Risk,Critical
LN001390,CUST003678,Auto,Salaried,West,Delinquent,635,1326710,820899.55,2693543,0.492552003068078,4,30,0,30,4,Medium Risk,Warning
LN001391,CUST001119,Business,Business Owner,South,Delinquent,504,1536156,1225620.98,141106,10.886539197482744,1,30,0,30,6,High Risk,Critical
LN001392,CUST007985,Education,Business Owner,South,Active,708,2350499,769221.91,772266,3.0436391088044794,1,0,10,-10,2,Low Risk,Critical
LN001393,CUST001605,Home,Self-Employed,Central,Delinquent,586,1455797,1114640.37,1974092,0.7374514460318972,1,30,0,30,3,Medium Risk,Warning
LN001394,CUST006462,Business,Salaried,Central,Active,846,1540851,544491.66,960093,1.604897650540104,2,0,0,0,2,Low Risk,Critical
LN001395,CUST004028,Auto,Salaried,North,Active,818,1417115,572026.58,2750202,0.5152766960390546,0,0,60,-60,0,Low Risk,No Alert
LN001396,CUST000236,Home,Salaried,North,Active,776,596756,537530.08,2844201,0.2098149884624891,1,0,60,-60,0,Low Risk,Watch
LN001397,CUST001970,Home,Salaried,South,Active,620,1564832,765486.92,667194,2.345392794299709,2,0,60,-60,3,Medium Risk,Critical
LN001398,CUST004430,Business,Salaried,South,Active,744,1034969,563188.3,2551737,0.4055939150468877,0,0,30,-30,0,Low Risk,No Alert
LN001399,CUST001909,Home,Salaried,Central,Active,589,1056551,946439.48,830822,1.2716935757599102,1,10,90,-80,4,Medium Risk,Critical
LN001400,CUST000376,Education,Salaried,Central,Active,639,2389036,2164574.99,1606938,1.4867007936833905,2,0,90,-90,3,Medium Risk,Critical
LN001401,CUST003531,Education,Self-Employed,West,Delinquent,611,1877508,735006.06,678712,2.766280837822228,0,30,0,30,5,Medium Risk,Critical
LN001402,CUST005257,Business,Self-Employed,East,Delinquent,739,1371357,673625.51,1124739,1.21926686991382,1,30,0,30,3,Medium Risk,Warning
LN001403,CUST002636,Auto,Salaried,West,Active,771,1607193,885926.29,1763823,0.9111985726458948,1,0,10,-10,0,Low Risk,Watch
LN001404,CUST001571,Business,Salaried,East,Active,642,343275,124306.31,1658571,0.2069703377184335,0,0,0,0,1,Low Risk,Warning
LN001405,CUST002561,Education,Self-Employed,South,Active,706,579013,392617.8,2619686,0.22102381735826354,2,0,60,-60,0,Low Risk,Watch
LN001406,CUST005416,Personal,Self-Employed,Central,Active,618,439748,140612.21,477824,0.9203137556924725,0,0,90,-90,1,Low Risk,Warning
LN001407,CUST003392,Personal,Salaried,West,Delinquent,583,1334496,312392.12,2663951,0.5009461510365618,1,30,0,30,3,Medium Risk,Warning
LN001408,CUST002966,Home,Salaried,East,Active,750,1191444,1063502.65,535765,2.2238182785362985,2,0,0,0,2,Low Risk,Critical
LN001409,CUST003644,Home,Self-Employed,North,Active,777,1092113,120081.08,1977900,0.5521578441781687,3,5,0,5,2,Low Risk,Warning
LN001410,CUST005952,Personal,Self-Employed,East,Active,662,2132595,1330441.78,343713,6.204580565762715,2,5,10,-5,4,Medium Risk,Critical
LN001411,CUST005469,Education,Salaried,East,Active,641,1483191,1023179.98,634901,2.336098068832779,1,0,10,-10,3,Medium Risk,Critical
LN001412,CUST003851,Home,Self-Employed,Central,Active,849,1432573,1053028.84,2117498,0.6765404264844642,1,0,0,0,0,Low Risk,Watch
LN001413,CUST000873,Business,Salaried,West,Active,530,1987404,1066424.43,2112589,0.940743324896608,0,10,30,-20,3,Medium Risk,Critical
LN001414,CUST001253,Business,Business Owner,South,Active,825,1334198,415487.66,2230402,0.5981872326154657,0,0,0,0,0,Low Risk,No Alert
LN001415,CUST006414,Education,Salaried,West,Active,590,1031512,807752.9,2435621,0.4235108828508212,2,5,0,5,2,Low Risk,Warning
LN001416,CUST005948,Home,Salaried,South,Delinquent,627,532467,91346.23,1973761,0.2697727840402156,2,60,90,-30,3,Medium Risk,Warning
LN001417,CUST006942,Business,Salaried,North,Delinquent,766,676510,617397.04,1454645,0.4650687968542153,1,60,60,0,2,Low Risk,Warning
LN001418,CUST001315,Home,Self-Employed,Central,Delinquent,535,2054568,753494.29,2039403,1.0074359996528395,1,30,0,30,5,Medium Risk,Critical
LN001419,CUST004821,Home,Salaried,East,Active,835,1244161,200856.18,2017191,0.6167789763091348,1,0,90,-90,0,Low Risk,Watch
LN001420,CUST007333,Business,Salaried,West,Delinquent,779,2308797,430962.35,2980680,0.7745873424856073,1,30,0,30,2,Low Risk,Warning
LN001421,CUST006149,Personal,Self-Employed,West,Active,712,2011074,1894235.56,1234217,1.6294330737625555,0,0,0,0,2,Low Risk,Critical
LN001422,CUST002899,Business,Business Owner,South,Active,732,95433,58890.1,2283193,0.04179804335419739,0,0,0,0,0,Low Risk,Watch
LN001423,CUST007547,Education,Business Owner,West,Active,727,1381296,854610.65,1047714,1.3183903240769905,1,0,0,0,2,Low Risk,Critical
LN001424,CUST000078,Auto,Self-Employed,East,Active,797,1714135,1371717.69,1777584,0.9643060468591076,2,0,0,0,0,Low Risk,Watch
LN001425,CUST007578,Business,Salaried,South,Delinquent,736,2114771,1093656.74,1550524,1.3639072984358835,0,60,60,0,4,Medium Risk,Critical
LN001426,CUST002622,Home,Business Owner,East,Active,520,1067711,334879.21,662057,1.6127176360947773,1,15,0,15,5,Medium Risk,Critical
LN001427,CUST004228,Home,Business Owner,South,Active,595,737082,167651.54,1017498,0.7244063378994356,1,15,0,15,2,Low Risk,Warning
LN001428,CUST000601,Business,Self-Employed,East,Default,550,1551034,325334.36,709651,2.185629274107977,2,90,0,90,7,High Risk,Critical
LN001429,CUST005869,Auto,Business Owner,South,Delinquent,836,485614,376332.41,2141460,0.22676771921959785,2,30,90,-60,2,Low Risk,Warning
LN001430,CUST001066,Business,Business Owner,Central,Active,810,1786393,1501391.01,2518405,0.7093350751765503,1,0,0,0,0,Low Risk,Watch
LN001431,CUST002137,Auto,Self-Employed,West,Active,561,1607639,1303429.67,1779292,0.9035273580727615,0,0,30,-30,2,Low Risk,Critical
LN001432,CUST002450,Auto,Business Owner,East,Delinquent,842,171229,158081.25,1031778,0.16595527332430038,1,30,90,-60,2,Low Risk,Warning
LN001433,CUST002344,Education,Salaried,North,Active,652,1697404,1429817.14,1064164,1.595058656372514,0,15,0,15,4,Medium Risk,Critical
LN001434,CUST001864,Home,Self-Employed,Central,Active,723,80434,36168.72,1865255,0.043122254061777075,2,5,60,-55,1,Low Risk,Watch
LN001435,CUST001319,Home,Salaried,Central,Active,641,1903788,456795.21,2059127,0.9245607483171266,0,15,10,5,2,Low Risk,Warning
LN001436,CUST004712,Auto,Salaried,East,Active,540,1771667,1360409.97,2221966,0.7973420835422325,0,15,0,15,3,Medium Risk,Critical
LN001437,CUST003598,Home,Self-Employed,East,Active,665,569091,302285.35,543665,1.046767770594024,1,15,0,15,3,Medium Risk,Warning
LN001438,CUST006944,Personal,Business Owner,North,Active,689,1063809,424415.45,927578,1.1468674332508964,0,0,60,-60,1,Low Risk,Warning
LN001439,CUST003763,Auto,Self-Employed,East,Active,796,1177747,140755.94,348299,3.3814251548238725,1,0,0,0,2,Low Risk,Critical
LN001440,CUST007805,Home,Business Owner,North,Delinquent,544,592209,460010.27,1642605,0.3605303770535217,3,30,10,20,5,Medium Risk,Critical
LN001441,CUST006566,Personal,Salaried,East,Default,707,751258,634401.54,2203317,0.3409668241111016,0,90,0,90,3,Medium Risk,Critical
LN001442,CUST005985,Education,Business Owner,North,Active,595,838214,488665.4,2119935,0.395396085257331,0,0,0,0,1,Low Risk,Warning
LN001443,CUST005143,Home,Salaried,South,Active,774,855364,779450.64,1830184,0.4673650299642003,2,10,10,0,1,Low Risk,Watch
LN001444,CUST004671,Personal,Salaried,West,Active,792,1919526,263046.43,1504839,1.2755690143596756,2,0,0,0,2,Low Risk,Critical
LN001445,CUST002191,Business,Salaried,West,Active,734,2317877,384386.47,222386,10.4227649222523,4,0,10,-10,3,Medium Risk,Critical
LN001446,CUST000993,Business,Self-Employed,East,Delinquent,840,224045,45246.71,2240609,0.09999290371501676,2,30,0,30,2,Low Risk,Warning
LN001447,CUST002713,Personal,Business Owner,East,Active,706,1854475,762025.11,2877795,0.64440830566458,1,0,30,-30,0,Low Risk,Watch
LN001448,CUST002193,Auto,Business Owner,West,Active,525,79617,31884.88,1363888,0.058375027861525285,2,0,0,0,2,Low Risk,Critical
LN001449,CUST001249,Auto,Business Owner,West,Active,849,1907664,1193638.63,2667634,0.715114592181686,0,5,0,5,1,Low Risk,Warning
LN001450,CUST003055,Home,Salaried,North,Active,706,1167676,961061.06,2797136,0.4174541388048347,3,15,10,5,2,Low Risk,Warning
LN001451,CUST004599,Business,Self-Employed,North,Delinquent,640,2038704,371288.75,2081048,0.9796525596718576,1,60,60,0,3,Medium Risk,Warning
LN001452,CUST004034,Auto,Business Owner,South,Active,846,1127612,609547.78,2634605,0.42800040233735226,0,0,0,0,0,Low Risk,No Alert
LN001453,CUST001998,Auto,Business Owner,South,Active,586,1273156,202210.64,2001369,0.6361425604173943,0,0,60,-60,1,Low Risk,Warning
LN001454,CUST004917,Business,Self-Employed,North,Active,597,1808102,369324.58,495534,3.648795037272922,0,0,90,-90,3,Medium Risk,Critical
LN001455,CUST003688,Education,Business Owner,South,Active,522,1477632,1109537.7,1767568,0.8359689697935242,0,0,0,0,2,Low Risk,Critical
LN001456,CUST002152,Auto,Self-Employed,Central,Active,749,2024207,1152415.82,2095525,0.9659665239021248,1,0,30,-30,0,Low Risk,Watch
