loan_id,customer_id,loan_type,age,gender,employment_type,annual_income,credit_score,loan_amount,outstanding_amount,interest_rate,loan_term,region,application_date,disbursement_date,last_payment_date,monthly_installment,total_payments,missed_payments,dpd,previous_dpd,collateral_value,loan_status
LN001022,CUST007267,Home,51,Male,Salaried,1341975,749,1635931,202606.44,13.04,24,West,2022-09-13,2022-09-21,2023-08-05,68163.79,22,2,30,0,1462197,Delinquent
LN001023,CUST000511,Auto,28,Female,Business Owner,2577861,537,1917488,1059115.97,12.0,72,North,2022-09-13,2022-10-09,2023-12-02,26631.78,70,2,10,10,1256882,Active
LN001024,CUST000385,Home,25,Female,Self-Employed,2001149,849,776402,235921.58,16.14,12,North,2022-09-13,2022-09-20,2024-01-23,64700.17,11,1,0,10,2760533,Active
LN001025,CUST000405,Home,62,Female,Business Owner,1612256,544,313242,191009.6,16.14,84,South,2022-09-14,2022-10-05,2023-08-14,3729.07,83,1,10,30,2142257,Active
LN001026,CUST006967,Auto,64,Female,Business Owner,643919,636,189188,71358.82,10.51,72,West,2022-09-14,2022-10-07,2024-02-14,2627.61,71,1,0,90,1829459,Active
LN001027,CUST004614,Auto,37,Female,Self-Employed,866998,810,1904596,1363190.26,13.34,72,North,2022-09-14,2022-10-12,2024-05-26,26452.72,70,2,0,0,890847,Active
LN001028,CUST004572,Home,58,Male,Self-Employed,1958216,807,2155774,1400686.6,8.7,60,Central,2022-09-14,2022-09-20,2023-07-18,35929.57,60,0,0,0,188016,Active
LN001029,CUST002001,Auto,29,Female,Salaried,2650418,804,378474,340163.66,13.99,72,Central,2022-09-15,2022-10-09,2023-01-27,5256.58,68,4,0,0,1442488,Active
LN001030,CUST002757,Personal,30,Male,Business Owner,2616836,728,922318,470060.91,16.17,48,South,2022-09-15,2022-09-26,2023-06-10,19214.96,46,2,0,0,957597,Active
LN001031,CUST001669,Auto,40,Male,Salaried,1180084,682,2060547,658682.88,9.06,36,West,2022-09-15,2022-09-24,2024-02-10,57237.42,35,1,5,0,2453423,Active
LN001032,CUST005990,Auto,34,Female,Salaried,995657,825,1244722,585727.44,10.55,12,Central,2022-09-15,2022-09-22,2022-11-25,103726.83,11,1,0,0,1106324,Active
LN001033,CUST006915,Home,34,Female,Business Owner,2393926,703,281887,256483.71,11.94,72,North,2022-09-16,2022-10-04,2023-12-19,3915.1,71,1,5,0,1623384,Active
LN001034,CUST001461,Personal,46,Female,Salaried,2063361,610,1712799,1046265.2,16.3,12,Central,2022-09-16,2022-09-23,2022-12-28,142733.25,10,2,0,0,1549254,Active
LN001035,CUST007191,Business,49,Male,Business Owner,1381306,567,1099155,686597.22,15.05,36,North,2022-09-16,2022-09-27,2023-04-16,30532.08,34,2,5,90,2837462,Active
LN001036,CUST007141,Business,47,Male,Salaried,1011582,537,1783210,1621798.11,10.49,48,West,2022-09-16,2022-09-26,2024-01-23,37150.21,47,1,0,30,1427972,Active
LN001037,CUST003637,Education,45,Male,Salaried,1922139,697,1560158,1444220.85,9.67,12,South,2022-09-17,2022-09-22,2023-11-16,130013.17,11,1,0,90,528854,Active
LN001038,CUST002725,Auto,36,Female,Business Owner,2418311,804,121705,109335.85,14.65,84,South,2022-09-17,2022-09-19,2023-06-28,1448.87,82,2,0,10,424817,Active
LN001039,CUST004810,Auto,56,Female,Self-Employed,238649,591,798238,432607.99,12.28,48,South,2022-09-17,2022-10-09,2023-09-09,16629.96,48,0,60,90,533605,Delinquent
LN001040,CUST007626,Personal,54,Female,Business Owner,2991935,763,780721,553944.18,13.53,60,East,2022-09-17,2022-09-19,2023-12-25,13012.02,60,0,0,0,1543444,Active
LN001041,CUST004179,Business,36,Female,Self-Employed,2011362,742,354624,146966.81,14.14,84,South,2022-09-18,2022-09-25,2022-10-29,4221.71,83,1,5,60,1584328,Active
LN001042,CUST005265,Education,53,Female,Business Owner,2491841,615,757993,670135.86,13.15,12,South,2022-09-18,2022-09-25,2023-02-25,63166.08,12,0,0,10,1408549,Active
LN001043,CUST007253,Personal,23,Male,Business Owner,482536,594,950231,808358.35,13.74,48,North,2022-09-18,2022-10-05,2023-08-03,19796.48,48,0,0,0,1878936,Active
LN001044,CUST007246,Auto,43,Male,Self-Employed,1385691,712,65183,45237.51,16.76,60,West,2022-09-18,2022-09-25,2023-03-16,1086.38,59,1,15,10,2594988,Active
LN001045,CUST006601,Business,31,Male,Self-Employed,982922,745,64879,14615.6,16.55,72,West,2022-09-19,2022-10-07,2024-04-13,901.1,70,2,90,0,1712941,Default
LN001046,CUST005998,Education,38,Female,Business Owner,741155,672,307300,124242.47,8.64,12,Central,2022-09-19,2022-09-25,2023-05-28,25608.33,11,1,5,0,721746,Active
LN001047,CUST002049,Home,61,Female,Business Owner,2690725,784,934831,835494.99,13.45,24,South,2022-09-19,2022-09-27,2022-11-10,38951.29,23,1,0,30,2522853,Active
LN001048,CUST004147,Business,64,Male,Business Owner,2211520,578,717436,564604.88,11.83,84,West,2022-09-19,2022-09-25,2024-03-12,8540.9,84,0,0,0,373055,Active
LN001049,CUST004781,Education,49,Female,Self-Employed,589018,779,1812811,377338.39,10.14,84,West,2022-09-20,2022-09-28,2023-07-28,21581.08,82,2,0,0,1678191,Active
LN001050,CUST000717,Personal,25,Male,Business Owner,2207874,648,2480639,2267564.48,13.94,48,West,2022-09-20,2022-10-03,2023-03-26,51679.98,47,1,0,30,766753,Active
LN001051,CUST007940,Home,44,Female,Self-Employed,889318,778,83382,16256.37,12.62,60,West,2022-09-20,2022-09-29,2023-05-06,1389.7,60,0,0,90,2786499,Active
LN001052,CUST005566,Education,49,Female,Salaried,2065416,725,737290,83475.81,15.52,72,North,2022-09-20,2022-09-22,2023-02-12,10240.14,70,2,0,0,2274832,Active
LN001053,CUST004545,Education,49,Female,Self-Employed,226279,822,1570457,784290.08,8.03,24,South,2022-09-21,2022-10-08,2022-12-13,65435.71,23,1,15,90,999756,Active
LN001054,CUST004977,Auto,46,Female,Salaried,1409115,617,309909,269847.6,10.33,48,West,2022-09-21,2022-10-09,2024-08-08,6456.44,47,1,10,60,2817422,Active
LN001055,CUST004584,Business,60,Male,Business Owner,2924308,572,2023103,422867.78,7.28,12,North,2022-09-21,2022-10-03,2023-09-12,168591.92,10,2,0,0,46136,Active
LN001056,CUST001824,Auto,23,Female,Business Owner,1041563,505,1798382,261116.13,15.21,72,East,2022-09-21,2022-10-10,2024-05-09,24977.53,71,1,0,0,512068,Active
LN001057,CUST002082,Home,22,Male,Self-Employed,503596,820,1403825,1084346.96,17.04,48,Central,2022-09-22,2022-10-17,2024-03-21,29246.35,47,1,0,30,57865,Active
LN001058,CUST003420,Education,45,Male,Salaried,1474775,521,573808,289447.12,13.46,60,North,2022-09-22,2022-10-11,2024-04-12,9563.47,59,1,0,0,113553,Active
LN001059,CUST006239,Auto,39,Male,Business Owner,2817394,678,225049,213758.7,13.79,12,Central,2022-09-22,2022-10-20,2024-06-24,18754.08,11,1,0,90,761979,Active
LN001060,CUST007240,Business,60,Male,Business Owner,1587575,695,748092,153162.77,7.51,12,Central,2022-09-22,2022-10-17,2023-02-15,62341.0,12,0,0,0,2500879,Active
LN001061,CUST001575,Home,22,Male,Salaried,722839,608,55634,7809.84,12.54,72,East,2022-09-23,2022-09-26,2023-08-14,772.69,72,0,15,0,1267142,Active
LN001062,CUST006298,Personal,39,Female,Business Owner,437619,684,2435538,839455.72,12.8,12,East,2022-09-23,2022-10-16,2023-09-25,202961.5,12,0,10,10,1507971,Active
LN001063,CUST000250,Auto,21,Male,Business Owner,751866,554,1933497,363012.78,7.43,36,East,2022-09-23,2022-09-28,2024-02-15,53708.25,36,0,0,0,1262295,Active
LN001064,CUST000674,Home,47,Male,Self-Employed,1774772,728,1617413,263818.91,15.61,60,North,2022-09-23,2022-10-12,2023-10-17,26956.88,60,0,5,60,472467,Active
LN001065,CUST004534,Personal,55,Male,Business Owner,1346635,518,2416344,2288315.46,10.06,24,East,2022-09-24,2022-10-08,2024-05-29,100681.0,24,0,0,0,2191389,Active
LN001066,CUST002166,Auto,61,Male,Salaried,662398,715,2120041,1846541.22,14.96,12,West,2022-09-24,2022-10-10,2023-02-28,176670.08,11,1,30,0,1543320,Delinquent
LN001067,CUST000771,Home,25,Male,Business Owner,2747235,547,2239980,1228407.83,11.43,60,North,2022-09-24,2022-10-18,2023-10-29,37333.0,60,0,0,10,1363409,Active
LN001068,CUST003963,Home,58,Female,Self-Employed,803656,659,116458,15208.38,17.95,36,South,2022-09-24,2022-09-28,2024-04-24,3234.94,36,0,0,0,242142,Active
LN001069,CUST007474,Auto,24,Male,Business Owner,1463945,772,2003900,1641531.41,9.33,36,East,2022-09-25,2022-09-29,2023-07-24,55663.89,36,0,0,0,1122352,Active
LN001070,CUST004364,Home,37,Female,Salaried,2711088,595,2438625,1005813.7,7.64,72,North,2022-09-25,2022-10-02,2024-01-12,33869.79,71,1,15,0,1756289,Active
LN001071,CUST001985,Education,41,Male,Business Owner,2691993,529,1094689,787262.7,17.78,12,East,2022-09-25,2022-10-16,2023-12-27,91224.08,12,0,0,30,2909793,Active
LN001072,CUST001078,Auto,51,Female,Salaried,297543,620,1793189,1311026.98,9.68,60,Central,2022-09-25,2022-09-26,2024-03-02,29886.48,60,0,30,0,2247355,Delinquent
LN001073,CUST000236,Home,42,Female,Self-Employed,369258,689,1437568,1221885.74,13.99,36,West,2022-09-26,2022-10-15,2024-01-22,39932.44,34,2,15,0,1125887,Active
LN001074,CUST000389,Personal,31,Female,Business Owner,2781708,651,1567016,1487209.59,11.12,12,Central,2022-09-26,2022-10-19,2024-01-10,130584.67,12,0,0,10,2975214,Active
LN001075,CUST003038,Personal,54,Female,Business Owner,2724525,754,1979988,1733861.4,14.04,72,East,2022-09-26,2022-10-03,2023-02-08,27499.83,70,2,120,0,824061,Default
LN001076,CUST007902,Education,35,Female,Self-Employed,1172565,690,908667,686226.38,13.56,84,North,2022-09-26,2022-10-19,2024-08-10,10817.46,83,1,90,0,2659266,Default
LN001077,CUST004859,Auto,30,Female,Salaried,1004303,641,2185275,858169.58,14.78,48,West,2022-09-27,2022-10-09,2024-01-31,45526.56,48,0,0,0,1795870,Active
LN001078,CUST001849,Home,58,Female,Salaried,1640462,745,1635047,1412574.62,7.2,48,Central,2022-09-27,2022-10-17,2023-03-09,34063.48,48,0,0,0,1806291,Active
LN001079,CUST006545,Home,52,Male,Business Owner,575105,533,313608,109015.6,16.2,48,West,2022-09-27,2022-10-12,2023-10-20,6533.5,45,3,0,60,1314497,Active
LN001080,CUST004720,Personal,51,Female,Salaried,517797,686,2273224,1481455.64,12.27,84,West,2022-09-27,2022-10-04,2023-09-21,27062.19,83,1,120,0,526255,Default
LN001081,CUST002815,Education,57,Male,Salaried,2699476,585,1723202,1618079.84,12.71,24,East,2022-09-28,2022-10-02,2023-02-01,71800.08,22,2,15,0,2849309,Active
LN001082,CUST003375,Personal,64,Male,Business Owner,2766237,660,905558,783051.9,11.52,60,West,2022-09-28,2022-10-13,2023-01-06,15092.63,58,2,60,90,1011431,Delinquent
LN001083,CUST007063,Personal,48,Male,Salaried,939166,617,1949539,1120344.01,17.88,72,South,2022-09-28,2022-09-29,2024-01-11,27076.93,71,1,0,0,652623,Active
LN001084,CUST003279,Education,51,Female,Salaried,1807848,610,1514683,303416.0,15.82,48,South,2022-09-28,2022-10-01,2024-05-28,31555.9,46,2,60,60,1276780,Delinquent
LN001085,CUST001253,Auto,26,Male,Business Owner,1574198,557,1008952,776561.93,10.43,84,Central,2022-09-29,2022-10-25,2023-01-10,12011.33,82,2,0,0,704357,Active
LN001086,CUST006997,Home,34,Female,Business Owner,456515,517,496205,288482.25,15.61,36,Central,2022-09-29,2022-10-05,2022-12-01,13783.47,36,0,120,10,82011,Default
LN001087,CUST003982,Auto,43,Female,Salaried,1918369,639,575714,342199.51,11.81,24,North,2022-09-29,2022-10-22,2024-05-12,23988.08,23,1,0,0,1731088,Active
LN001088,CUST004674,Business,36,Female,Business Owner,2001920,693,491588,275717.73,16.57,48,East,2022-09-29,2022-10-08,2024-03-24,10241.42,47,1,0,90,1178854,Active
LN001089,CUST002123,Business,45,Male,Salaried,1739849,629,508210,193269.12,7.34,84,Central,2022-09-30,2022-10-14,2024-03-31,6050.12,83,1,30,0,939949,Delinquent
LN001090,CUST004531,Business,59,Male,Salaried,2465823,711,720507,143815.03,10.91,12,North,2022-09-30,2022-10-26,2024-09-08,60042.25,9,3,30,0,1771557,Delinquent
LN001091,CUST002151,Education,22,Female,Salaried,1914754,783,2323944,795833.07,11.73,36,Central,2022-09-30,2022-10-28,2022-11-30,64554.0,35,1,60,0,1002969,Delinquent
LN001092,CUST007590,Personal,58,Female,Salaried,2255817,619,2156384,1681031.31,15.19,24,North,2022-09-30,2022-10-11,2023-03-22,89849.33,22,2,0,0,2648379,Active
LN001093,CUST007872,Auto,61,Female,Business Owner,2304136,541,2174440,351378.45,9.01,24,East,2022-10-01,2022-10-23,2024-03-27,90601.67,24,0,10,0,2196199,Active
LN001094,CUST004860,Home,59,Female,Business Owner,1052718,502,2494130,1645760.95,10.15,36,East,2022-10-01,2022-10-06,2023-05-27,69281.39,36,0,0,30,1624430,Active
LN001095,CUST006882,Business,54,Male,Self-Employed,2540290,728,1606666,594917.62,14.96,48,Central,2022-10-01,2022-10-15,2024-08-18,33472.21,46,2,0,60,711302,Active
LN001096,CUST006950,Auto,60,Male,Business Owner,2564890,728,136977,51152.53,7.85,72,South,2022-10-01,2022-10-08,2023-03-29,1902.46,71,1,30,60,406449,Delinquent
LN001097,CUST001330,Business,63,Male,Self-Employed,600387,842,527967,287455.85,9.21,72,West,2022-10-02,2022-10-05,2023-11-07,7332.88,69,3,0,0,278182,Active
LN001098,CUST006242,Business,45,Male,Salaried,1103007,640,1260676,549140.78,15.29,12,Central,2022-10-02,2022-10-23,2023-01-16,105056.33,11,1,0,0,2936281,Active
LN001099,CUST006942,Home,56,Male,Business Owner,1989541,556,954666,768789.49,16.63,84,North,2022-10-02,2022-10-17,2024-07-15,11365.07,83,1,0,0,623081,Active
LN001100,CUST001359,Education,36,Female,Salaried,1299146,715,2053596,1734117.31,15.02,12,East,2022-10-02,2022-10-21,2023-01-10,171133.0,11,1,60,0,1955114,Delinquent
LN001101,CUST007003,Personal,38,Female,Self-Employed,579435,630,214021,167610.0,12.8,72,Central,2022-10-03,2022-10-06,2023-07-29,2972.51,72,0,0,30,1254434,Active
LN001102,CUST002483,Education,33,Male,Business Owner,819638,613,659449,579424.16,8.09,72,East,2022-10-03,2022-10-21,2024-09-08,9159.01,71,1,60,30,2411527,Delinquent
LN001103,CUST004543,Auto,57,Female,Business Owner,1170427,690,456797,248621.6,16.1,12,Central,2022-10-03,2022-10-16,2023-11-07,38066.42,11,1,0,0,800364,Active
LN001104,CUST002018,Education,47,Male,Business Owner,1901606,742,599840,232955.31,8.36,84,East,2022-10-03,2022-10-16,2023-01-03,7140.95,84,0,0,0,2168180,Active
LN001105,CUST001332,Auto,54,Female,Business Owner,844076,793,830594,264256.27,11.24,24,South,2022-10-04,2022-11-02,2023-02-16,34608.08,24,0,15,0,2020534,Active
LN001106,CUST004345,Auto,31,Female,Salaried,1360182,814,1837301,1469842.54,7.56,48,North,2022-10-04,2022-10-07,2023-09-17,38277.1,47,1,0,60,884547,Active
LN001107,CUST004262,Personal,21,Female,Business Owner,262653,527,368435,121912.99,14.81,72,Central,2022-10-04,2022-10-30,2023-08-22,5117.15,71,1,60,0,901520,Delinquent
LN001108,CUST007649,Home,33,Male,Self-Employed,1652002,525,1238219,855588.81,12.54,72,East,2022-10-04,2022-10-26,2023-05-28,17197.49,70,2,0,10,1165332,Active
LN001109,CUST007128,Personal,50,Male,Business Owner,1160109,583,2361999,937648.41,16.98,36,Central,2022-10-05,2022-10-20,2023-06-24,65611.08,35,1,0,0,2066906,Active
LN001110,CUST001359,Education,25,Male,Self-Employed,301791,846,2471526,1358472.05,8.53,60,North,2022-10-05,2022-10-31,2023-07-28,41192.1,60,0,60,0,1308902,Delinquent
LN001111,CUST005116,Auto,38,Female,Self-Employed,2942038,820,2375270,1954398.68,16.01,12,Central,2022-10-05,2022-10-08,2024-06-09,197939.17,12,0,0,0,452565,Active
LN001112,CUST004638,Business,34,Female,Salaried,886185,829,1881415,451011.32,12.62,36,West,2022-10-05,2022-10-30,2024-06-15,52261.53,35,1,5,0,1038486,Active
LN001113,CUST004855,Business,33,Female,Business Owner,320996,701,2466704,888012.65,11.03,72,East,2022-10-06,2022-10-10,2023-02-24,34259.78,70,2,0,0,1449197,Active
LN001114,CUST003178,Auto,52,Female,Self-Employed,2199871,560,1039074,170125.84,14.08,72,North,2022-10-06,2022-11-02,2024-06-12,14431.58,72,0,0,0,977090,Active
LN001115,CUST007731,Personal,27,Female,Business Owner,1848101,684,205308,83369.3,15.69,36,South,2022-10-06,2022-10-30,2023-09-15,5703.0,34,2,0,0,2850846,Active
LN001116,CUST002129,Home,28,Male,Salaried,280202,745,2027472,1405146.1,11.84,72,West,2022-10-06,2022-10-15,2023-06-30,28159.33,72,0,0,10,2556971,Active
LN001117,CUST002181,Personal,27,Male,Salaried,2280185,500,1944486,1114346.95,9.56,12,Central,2022-10-07,2022-10-20,2023-04-10,162040.5,11,1,0,0,2668615,Active
LN001118,CUST004893,Auto,36,Female,Business Owner,2105783,742,2447784,957154.42,17.07,60,Central,2022-10-07,2022-11-03,2024-09-12,40796.4,60,0,15,10,1176697,Active
LN001119,CUST007044,Auto,63,Male,Self-Employed,674964,531,979758,462369.22,10.44,24,West,2022-10-07,2022-10-27,2023-07-17,40823.25,24,0,0,0,1510704,Active
LN001120,CUST000138,Home,51,Female,Salaried,1070698,734,381607,112538.42,17.98,84,South,2022-10-07,2022-10-09,2023-04-30,4542.94,81,3,0,10,740504,Active
LN001121,CUST006328,Education,47,Female,Self-Employed,2625687,516,2344500,1502517.64,15.44,84,South,2022-10-08,2022-10-28,2024-03-20,27910.71,83,1,5,0,1631808,Active
LN001122,CUST003473,Education,53,Male,Self-Employed,2021378,588,984358,235020.98,14.57,24,Central,2022-10-08,2022-10-23,2023-05-10,41014.92,24,0,0,0,1420919,Active
LN001123,CUST005450,Home,49,Female,Business Owner,2872257,551,1909693,642437.56,7.14,48,Central,2022-10-08,2022-10-20,2024-05-01,39785.27,47,1,0,0,1309115,Active
LN001124,CUST002833,Education,28,Male,Salaried,1842438,663,1536632,1089779.7,11.93,72,South,2022-10-08,2022-10-10,2023-12-03,21342.11,72,0,0,90,1552729,Active
LN001125,CUST003580,Business,53,Male,Business Owner,459972,802,1685755,619787.91,12.53,24,South,2022-10-09,2022-10-16,2023-08-22,70239.79,22,2,0,0,1148506,Active
LN001126,CUST005972,Education,61,Male,Business Owner,1553652,531,379239,278129.6,11.14,36,South,2022-10-09,2022-11-01,2023-06-16,10534.42,34,2,90,0,2562986,Default
LN001127,CUST003032,Education,39,Female,Business Owner,525548,697,327821,70197.66,8.65,84,Central,2022-10-09,2022-10-25,2024-01-31,3902.63,83,1,0,30,1229917,Active
LN001128,CUST004165,Education,41,Male,Self-Employed,2317223,700,1209433,847652.4,11.04,84,East,2022-10-09,2022-10-25,2024-05-22,14398.01,84,0,0,0,363830,Active
LN001129,CUST002594,Business,61,Female,Business Owner,1724828,606,2067182,1037501.34,7.82,24,West,2022-10-10,2022-10-29,2023-10-05,86132.58,24,0,0,90,2965195,Active
LN001130,CUST007942,Education,41,Female,Salaried,2734696,835,442254,236633.68,10.2,48,South,2022-10-10,2022-11-07,2024-07-02,9213.62,48,0,10,0,504413,Active
LN001131,CUST006197,Business,45,Female,Self-Employed,1826558,844,1824166,906659.72,7.92,36,Central,2022-10-10,2022-10-14,2023-03-25,50671.28,35,1,5,60,1097864,Active
LN001132,CUST005570,Home,62,Female,Business Owner,2557727,795,1810145,582573.72,15.28,36,North,2022-10-10,2022-11-02,2024-08-28,50281.81,34,2,0,0,1651754,Active
LN001133,CUST004301,Personal,43,Female,Salaried,1773597,527,2282986,1475761.56,14.38,60,Central,2022-10-11,2022-10-18,2023-10-04,38049.77,60,0,15,0,1774255,Active
LN001134,CUST006270,Home,31,Female,Business Owner,1833991,836,1338072,493406.38,17.34,72,East,2022-10-11,2022-10-26,2023-04-30,18584.33,71,1,0,0,1291056,Active
LN001135,CUST003819,Personal,53,Female,Business Owner,2262111,786,854883,409978.08,11.18,12,East,2022-10-11,2022-11-06,2023-02-01,71240.25,10,2,0,0,2263846,Active
LN001136,CUST004139,Home,40,Female,Business Owner,2375497,618,62027,21023.14,15.65,84,South,2022-10-11,2022-10-18,2024-09-13,738.42,84,0,0,0,504319,Active
LN001137,CUST003824,Personal,45,Male,Self-Employed,1487850,842,288939,122236.18,13.46,12,West,2022-10-12,2022-10-15,2024-08-07,24078.25,12,0,0,0,1928451,Active
LN001138,CUST004043,Personal,46,Male,Business Owner,307620,530,2321298,237638.74,14.11,12,Central,2022-10-12,2022-10-15,2024-01-27,193441.5,11,1,0,0,2254860,Active
LN001139,CUST001907,Auto,60,Female,Salaried,1908653,653,540697,284893.6,13.02,48,West,2022-10-12,2022-11-02,2023-01-07,11264.52,45,3,0,30,424912,Active
LN001140,CUST006255,Personal,32,Female,Business Owner,1515574,759,669156,357182.09,15.57,24,North,2022-10-12,2022-10-27,2024-07-19,27881.5,22,2,0,0,1939328,Active
LN001141,CUST000761,Personal,52,Male,Business Owner,2397314,606,264984,144636.48,7.46,12,West,2022-10-13,2022-10-23,2024-03-14,22082.0,12,0,5,0,2703247,Active
LN001142,CUST007831,Auto,53,Male,Self-Employed,1095219,750,872431,445181.21,7.89,24,West,2022-10-13,2022-10-30,2023-02-20,36351.29,21,3,0,0,2797577,Active
LN001143,CUST007351,Education,30,Male,Business Owner,2573654,606,1212031,560083.84,8.06,12,South,2022-10-13,2022-11-01,2023-02-20,101002.58,11,1,0,60,1680577,Active
LN001144,CUST006992,Education,24,Male,Salaried,1663649,616,331041,220211.27,10.18,60,North,2022-10-13,2022-11-07,2024-03-31,5517.35,59,1,60,0,1936074,Delinquent
LN001145,CUST006239,Auto,35,Male,Salaried,1742609,744,197131,53488.66,13.5,84,East,2022-10-14,2022-10-27,2023-11-19,2346.8,83,1,15,0,375170,Active
LN001146,CUST006091,Business,26,Male,Business Owner,412192,578,1378965,811431.47,14.1,24,West,2022-10-14,2022-10-22,2023-01-05,57456.88,23,1,0,60,2943559,Active
LN001147,CUST003446,Personal,47,Female,Salaried,291909,728,1841801,1593566.5,14.84,84,North,2022-10-14,2022-11-03,2023-04-08,21926.2,83,1,15,10,396751,Active
LN001148,CUST006032,Personal,25,Male,Salaried,2868857,522,1779733,358628.47,10.09,84,North,2022-10-14,2022-10-18,2023-08-27,21187.3,84,0,0,0,2330926,Active
